country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PER,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,,,,,67.85353,,,,,,88.584,,,,,,,,,,85.85989000000001,,130.87,,,,,,,,,
PER,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,,,,,13.903500000000001,,,,,,11.166000000000007,,,,,,,,,,14.18178000000002,,14.820999999999987,,,,,,,,,
PER,UNFCCC_NAI,Waste,Aggregate GHGs,,,,,2.7206799999999998,,,,,,7.335,,,,,,,,,,7.66035,,7.822,,,,,,,,,
PER,UNFCCC_NAI,Waste,CH4,,,,,2.36418,,,,,,6.860000000000008,,,,,,,,,,7.148230000000005,,7.2479999999999976,,,,,,,,,
PER,UNFCCC_NAI,Waste,N2O,,,,,0.3565,,,,,,0.47500000000000026,,,,,,,,,,0.51212,,0.5740000000000011,,,,,,,,,
PHL,UNFCCC_NAI,Agriculture,Aggregate GHGs,,,,,33.12857,,,,,,37.00269,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Agriculture,CH4,,,,,20.799870000000002,,,,,,25.40559,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Agriculture,N2O,,,,,12.328700000000001,,,,,,11.5971,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Energy,Aggregate GHGs,,,,,50.040330000000004,,,,,,69.66724,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Energy,CH4,,,,,1.98513,,,,,,6.38694,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Energy,CO2,,,,,47.336,,,,,,62.4991,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Energy,N2O,,,,,0.7192,,,,,,0.7812,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,,,,,10.60293,,,,,,8.60978,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Industrial Processes,CH4,,,,,0.00693,,,,,,0.00504,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Industrial Processes,CO2,,,,,10.596,,,,,,8.60474,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,,,,,-0.12649,,,,,,-105.11137,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Land-Use Change and Forestry,CH4,,,,,2.40261,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Land-Use Change and Forestry,CO2,,,,,-2.774,,,,,,-105.11137,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Land-Use Change and Forestry,N2O,,,,,0.2449,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,,,,,100.86661000000001,,,,,,126.87871000000001,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,,,,,28.931910000000002,,,,,,31.79757,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,,,,,57.932,,,,,,82.70284,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,,,,,14.0027,,,,,,12.3783,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,,,,,100.74011999999999,,,,,,21.76734,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,,,,,31.33452,,,,,,31.797570000000004,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,,,,,55.158,,,,,,-22.40853,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,,,,,14.2476,,,,,,12.3783,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Waste,Aggregate GHGs,,,,,7.09478,,,,,,11.599,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Waste,CH4,,,,,6.13998,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Waste,CO2,,,,,,,,,,,11.599,,,,,,,,,,,,,,,,,,,,,
PHL,UNFCCC_NAI,Waste,N2O,,,,,0.9548,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Agriculture,Aggregate GHGs,,,,,,,,,,,,,,,,,,0.084858858,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Agriculture,CH4,,,,,,,,,,,,,,,,,,0.08485885800000001,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Energy,Aggregate GHGs,,,,,,,,,,,,,,,,,,56.215271,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Energy,CH4,,,,,,,,,,,,,,,,,,2.873703,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Energy,CO2,,,,,,,,,,,,,,,,,,52.92437,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Energy,N2O,,,,,,,,,,,,,,,,,,0.417198,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,,,,,,,,,,,,,,,,,,4.879212000000001,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Industrial Processes,CH4,,,,,,,,,,,,,,,,,,0.15729,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Industrial Processes,CO2,,,,,,,,,,,,,,,,,,4.68745,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Industrial Processes,N2O,,,,,,,,,,,,,,,,,,0.034471999999999996,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,,,,,,,,,,,,,,,,,,61.592971858,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,,,,,,,,,,,,,,,,,,3.529341858,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,,,,,,,,,,,,,,,,,,57.61196,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,,,,,,,,,,,,,,,,,,0.45167,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,,,,,,,,,,,,,,,,,,61.592971858,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,,,,,,,,,,,,,,,,,,3.529341858,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,,,,,,,,,,,,,,,,,,57.61196,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,,,,,,,,,,,,,,,,,,0.45167,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Waste,Aggregate GHGs,,,,,,,,,,,,,,,,,,0.41363,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Waste,CH4,,,,,,,,,,,,,,,,,,0.4134900000000001,,,,,,,,,,,,,,
QAT,UNFCCC_NAI,Waste,CO2,,,,,,,,,,,,,,,,,,0.00014000000000000001,,,,,,,,,,,,,,
KOR,UNFCCC_NAI,Agriculture,Aggregate GHGs,20.97266,21.239910000000002,21.63835,22.11207,22.55308,22.822110000000002,23.33436,23.34267,23.067700000000002,21.94237,21.36998,20.868669999999998,20.7301,20.47539,20.569209999999998,20.73773,20.84505,21.07365,21.14737,21.65633,22.06981,21.12086,21.46863,21.34646,21.37608,20.98319,20.807869999999998,20.95688,21.18908,,,
KOR,UNFCCC_NAI,Agriculture,CH4,14.31696,14.357910000000002,14.34405,14.47677,14.449680000000003,14.36841,14.48076,14.405370000000001,14.294700000000002,13.745970000000002,13.47738,13.28607,13.2405,13.091190000000001,12.98661,12.900930000000002,12.930750000000002,13.01055,13.07187,13.224330000000002,13.38981,12.91206,12.921930000000001,12.672660000000002,12.68988,12.467490000000002,12.38517,12.32028,12.17118,,,
KOR,UNFCCC_NAI,Agriculture,N2O,6.6556999999999995,6.882,7.294300000000001,7.6353,8.1034,8.4537,8.8536,8.937299999999999,8.773,8.1964,7.8926,7.5826,7.4896,7.3842,7.5826,7.8368,7.9143,8.0631,8.0755,8.432,8.68,8.2088,8.5467,8.6738,8.6862,8.515699999999999,8.4227,8.6366,9.0179,,,
KOR,UNFCCC_NAI,Energy,Aggregate GHGs,240.39955,258.23994,279.14497,308.65474,327.99114000000003,352.16984,385.81533,411.86613,351.65226,382.28844000000004,411.79324,426.16014,445.49882,453.21295000000003,460.34325,468.87695,475.12808,492.77578000000005,506.42367,513.05398,566.11795,595.09159,596.46736,605.01351,597.3714,600.69945,602.6579499999999,615.65872,632.37636,,,
KOR,UNFCCC_NAI,Energy,CH4,7.795620000000001,6.832560000000001,5.605530000000001,4.67103,3.9501,3.4780200000000003,3.40809,3.45996,3.2333700000000003,3.4811700000000005,3.68298,3.76236,3.8690400000000005,3.98076,4.254180000000001,4.38963,4.53096,4.815300000000001,4.8961500000000004,4.679430000000001,5.29368,5.755260000000001,6.10827,6.100080000000001,5.77878,5.53056,5.6511000000000005,5.80503,6.26514,,,
KOR,UNFCCC_NAI,Energy,CO2,231.68943,250.42778,272.45444000000003,302.79331,322.74214,347.30612,380.87274,406.75077000000005,346.98359000000005,377.25727,406.39286,420.58428000000004,439.71088000000003,447.25749,454.03687,462.39482000000004,468.45192,485.69748,499.19322,505.96895,558.14277,586.50913,587.47609,595.94983,588.57012,592.05649,593.88825,606.58319,622.7539200000001,,,
KOR,UNFCCC_NAI,Energy,N2O,0.9145000000000001,0.9796,1.085,1.1904,1.2989000000000002,1.3857,1.5345,1.6554,1.4353,1.55,1.7174,1.8135,1.9189,1.9747000000000001,2.0522,2.0925,2.1452,2.263,2.3343000000000003,2.4055999999999997,2.6815,2.8272,2.883,2.9636,3.0225,3.1123999999999996,3.1186000000000003,3.2705,3.3573,,,
KOR,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,1.175,1.058,2.1166,2.5951999999999997,4.274,6.478,7.48,10.3134,7.415,13.348199999999999,13.5808,10.3824,13.4894,11.495199999999999,13.168800000000001,13.5944,14.279800000000002,16.7831,17.0463,16.281,20.3888,18.5378,19.6209,20.0391,21.4975,17.8248,15.7581,18.273200000000003,20.8583,,,
KOR,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,20.463880000000003,24.27748,29.847,34.511269999999996,38.633089999999996,42.97002,44.73237,49.58547,40.62063,48.58695,50.932680000000005,49.20299,53.62651,55.95743,58.53846,54.43363,54.26357,51.16664,50.64417,47.729260000000004,52.89638,52.85557,54.374370000000006,54.99145,57.64031,54.35778,53.31165,55.89767,56.97901,,,
KOR,UNFCCC_NAI,Industrial Processes,CH4,0.11151,0.1554,0.22071000000000002,0.24612000000000003,0.26313000000000003,0.27027,0.30639,0.37422000000000005,0.39060000000000006,0.41517000000000004,0.43386,0.41580000000000006,0.45234,0.44982000000000005,0.46158000000000005,0.47082000000000007,0.49014,0.5140800000000001,0.49833000000000005,0.50295,0.51534,0.51702,0.54243,0.5369700000000001,0.56343,0.54915,0.57645,0.57981,0.59892,,,
KOR,UNFCCC_NAI,Industrial Processes,CO2,18.92007,22.561880000000002,24.967689999999997,29.07835,31.25946,32.85515,33.12678,34.32845,27.594630000000002,28.63288,29.84382,30.933790000000002,32.42767,33.30811,31.96248,29.261110000000002,29.145830000000004,32.920860000000005,32.83294,30.72211,31.78764,33.48765,33.77084,34.02168,35.256980000000006,35.720330000000004,36.6454,36.68196,35.16529,,,
KOR,UNFCCC_NAI,Industrial Processes,N2O,0.2573,0.5022,2.542,2.5915999999999997,2.8365,3.3665999999999996,3.8192,4.5694,5.2204,6.1907,7.0742,7.471,7.2571,10.7043,12.945599999999999,11.107299999999999,10.347800000000001,0.9486,0.2666,0.22319999999999998,0.2046,0.3131,0.4402,0.3937,0.3224,0.2635,0.3317,0.36269999999999997,0.3565,,,
KOR,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,-37.78642,-33.55289,-32.62281,-30.821759999999998,-32.91241,-30.923450000000003,-34.357150000000004,-39.04329,-47.60038,-55.36547,-58.40209,-57.853989999999996,-55.60142,-55.018570000000004,-56.232980000000005,-54.13995,-55.21793,-55.90122,-56.79924,-56.38194,-53.84586,-52.60429,-46.99859,-42.53592,-43.2834,-44.36128,-45.56011,-41.48693,-41.28618,,,
KOR,UNFCCC_NAI,Land-Use Change and Forestry,CH4,0.20979,0.19508999999999999,0.20496,0.19761,0.20223000000000002,0.20244000000000004,0.20454000000000003,0.22428,0.2331,0.22680000000000003,0.24024,0.24759,0.25872,0.25935,0.25452,0.24045,0.25725000000000003,0.26271,0.27573000000000003,0.26649,0.25872,0.27447000000000005,0.25956,0.26565,0.27825,0.31374,0.29547,0.28140000000000004,0.28371,,,
KOR,UNFCCC_NAI,Land-Use Change and Forestry,CO2,-38.27521,-33.98668,-33.01377,-31.15887,-33.18904,-31.200290000000003,-34.62059,-39.32647,-47.89858,-55.660470000000004,-58.71053,-58.16358,-55.92834,-55.33992,-56.546400000000006,-54.4362,-55.527879999999996,-56.22283,-57.136970000000005,-56.71353,-54.16968,-52.940760000000004,-47.31085,-42.84807,-43.59575,-44.69982,-45.89278,-41.80553,-41.60089,,,
KOR,UNFCCC_NAI,Land-Use Change and Forestry,N2O,0.279,0.2387,0.186,0.1395,0.0744,0.0744,0.0589,0.0589,0.06509999999999999,0.0682,0.0682,0.062,0.0682,0.062,0.0589,0.055799999999999995,0.052700000000000004,0.0589,0.062,0.06509999999999999,0.06509999999999999,0.062,0.052700000000000004,0.0465,0.0341,0.0248,0.0372,0.0372,0.031,,,
KOR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,1.175,1.058,2.1166,2.5951999999999997,4.274,6.478,7.48,10.3134,7.415,13.348199999999999,13.5808,10.3824,13.4894,11.495199999999999,13.168800000000001,13.5944,14.279800000000002,16.7831,17.0463,16.281,20.3888,18.5378,19.6209,20.0391,21.4975,17.8248,15.7581,18.273200000000003,20.8583,,,
KOR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,292.21123,315.39051,343.36999,378.76550000000003,403.58374,433.71616,470.42866,502.05452,431.38493,469.68209,502.92777,515.96513,538.57587,548.4624,557.13294,560.7991,567.2493000000001,580.77606,593.7629300000001,597.91713,656.26525,684.90557,688.25935,697.55416,692.03114,692.59477,693.60933,709.71815,727.63844,,,
KOR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,30.20766,30.15831,29.60475,29.06904,29.08332,28.757189999999998,29.06106,29.297520000000002,28.09548,27.799380000000003,27.790560000000003,28.13118,28.33362,28.329,27.39072,27.37056,27.28026,27.10155,27.05178,27.06711,27.553259999999998,27.614790000000003,27.47325,27.297060000000002,27.07572,26.901,26.95707,27.40668,27.67821,,,
KOR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,252.00287,274.8618,299.74464,334.70126,356.99252,384.23337,418.61390000000006,446.19340000000005,379.36075,411.46901,443.68181,459.38475,478.86584999999997,487.3443,492.76542,497.46764,504.05124,524.35501,537.69885,542.20622,595.32489,625.94998,627.798,636.6555,629.87062,634.34057,637.3936600000001,650.15647,664.72723,,,
KOR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,8.825700000000001,9.3124,11.904,12.4,13.2339,14.2476,15.273700000000002,16.2502,16.5137,17.0655,17.874599999999997,18.0668,17.887,21.2939,23.808,22.366500000000002,21.638,12.5364,11.966000000000001,12.3628,12.9983,12.803,13.3672,13.5625,13.587299999999999,13.5284,13.5005,13.8818,14.3747,,,
KOR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,1.175,1.058,2.1166,2.5951999999999997,4.274,6.478,7.48,10.3134,7.415,13.348199999999999,13.5808,10.3824,13.4894,11.495199999999999,13.168800000000001,13.5944,14.279800000000002,16.7831,17.0463,16.281,20.3888,18.5378,19.6209,20.0391,21.4975,17.8248,15.7581,18.273200000000003,20.8583,,,
KOR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,254.42481,281.83762,310.74718,347.94374,370.67133,402.79271000000006,436.07151000000005,463.01123,383.78455,414.31662,444.52568,458.11114000000003,482.97445000000005,493.44383000000005,500.89996,506.65915,512.03137,524.87484,536.9636899999999,541.53519,602.41939,632.30128,641.26076,655.01824,648.74774,648.23349,648.04922,668.23122,686.35226,,,
KOR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,30.417450000000002,30.353400000000004,29.809710000000003,29.266650000000002,29.28555,28.95963,29.2656,29.521800000000002,28.328580000000002,28.02618,28.0308,28.37877,28.59234,28.58835,27.64524,27.61101,27.53751,27.36426,27.32751,27.3336,27.811980000000005,27.88926,27.73281,27.562710000000003,27.35397,27.214740000000003,27.252540000000003,27.688080000000003,27.961920000000003,,,
KOR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,213.72766000000001,240.87512,266.73087,303.54239,323.80348,353.03308000000004,383.99331,406.86693,331.46217,355.80854,384.97128000000004,401.22117,422.93751000000003,432.00438,436.21902,443.03144000000003,448.52335999999997,468.13218,480.56188000000003,485.49269000000004,541.15521,573.00922,580.48715,593.8074300000001,586.27487,589.64075,591.50088,608.3509399999999,623.12634,,,
KOR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,9.104700000000001,9.5511,12.09,12.5395,13.3083,14.322000000000001,15.3326,16.3091,16.578799999999998,17.1337,17.942800000000002,18.1288,17.9552,21.3559,23.866899999999998,22.4223,21.6907,12.5953,12.027999999999999,12.427900000000001,13.0634,12.865,13.4199,13.609,13.6214,13.5532,13.537700000000001,13.918999999999999,14.4057,,,
KOR,UNFCCC_NAI,Waste,Aggregate GHGs,10.37514,11.633180000000001,12.73967,13.48742,14.40643,15.754190000000001,16.546599999999998,17.26025,16.044340000000002,16.864330000000002,18.83187,19.733330000000002,18.72044,18.81663,17.68202,16.750790000000002,17.0126,15.75999,15.54772,15.47756,15.18111,15.83755,15.94899,16.20274,15.64335,16.55435,16.831860000000002,17.204880000000003,17.09399,,,
KOR,UNFCCC_NAI,Waste,CH4,7.983570000000001,8.81244,9.43446,9.675120000000001,10.42041,10.64049,10.86582,11.057970000000001,10.176810000000001,10.157070000000001,10.196340000000001,10.66695,10.771740000000001,10.80723,9.688350000000002,9.60918,9.32841,8.76162,8.58543,8.6604,8.35443,8.43045,7.900620000000001,7.987350000000001,8.04363,8.353800000000001,8.34435,8.70156,8.64297,,,
KOR,UNFCCC_NAI,Waste,CO2,1.39337,1.8721400000000001,2.3225100000000003,2.8296,2.99092,4.0721,4.614380000000001,5.11418,4.7825299999999995,5.57886,7.445130000000001,7.866680000000001,6.7273000000000005,6.7787,6.76607,5.811710000000001,6.4534899999999995,5.73667,5.672689999999999,5.51516,5.39448,5.9532,6.55107,6.68399,6.043520000000001,6.56375,6.86001,6.8913199999999994,6.808020000000001,,,
KOR,UNFCCC_NAI,Waste,N2O,0.9982000000000001,0.9486,0.9827,0.9827,0.9951,1.0415999999999999,1.0664,1.0880999999999998,1.085,1.1284,1.1904,1.1997,1.2214,1.2307000000000001,1.2276,1.3299,1.2307000000000001,1.2617,1.2896,1.302,1.4322,1.4539000000000002,1.4973,1.5314,1.5561999999999998,1.6368,1.6275,1.612,1.643,,,
MDA,UNFCCC_NAI,Agriculture,Aggregate GHGs,5.0639078,4.6905999000000005,4.0898972,3.9268154,3.3626795,3.2844244,3.0402631,2.9852353,2.751461,2.5192111,2.2898409,2.4549293,2.5084883000000002,2.1956194,2.3790394999999998,2.3588098,2.2655608000000003,1.5123782000000001,2.1005747,1.9180541000000002,2.1006581,2.0865147000000004,1.6399804999999998,2.1267292,,,,,,,,
MDA,UNFCCC_NAI,Agriculture,CH4,2.1489468,1.9804869,1.9237722000000002,1.7704554000000001,1.7229345,1.5120924000000002,1.3897611000000003,1.1920713,1.155147,1.0646601,0.9880269000000002,1.0052763,1.0235883000000001,0.9364614000000001,0.8727495000000001,0.8465058000000001,0.8223558,0.6586692000000001,0.6288807000000001,0.6587721000000001,0.6590031000000001,0.6206487,0.5883675,0.5957322,,,,,,,,
MDA,UNFCCC_NAI,Agriculture,N2O,2.914961,2.710113,2.166125,2.1563600000000003,1.639745,1.772332,1.6505020000000001,1.793164,1.596314,1.454551,1.301814,1.449653,1.4849,1.259158,1.50629,1.512304,1.443205,0.8537089999999999,1.4716939999999998,1.259282,1.441655,1.4658660000000001,1.0516130000000001,1.530997,,,,,,,,
MDA,UNFCCC_NAI,Energy,Aggregate GHGs,34.521332300000005,30.2216898,21.378874500000002,16.4720397,15.0184812,11.7222294,11.9472431,10.788386200000001,9.2725106,7.3732485,6.6727654,7.2687598,6.9519217,7.7253003,8.184183299999999,8.4683873,7.6333652,7.745571,8.3514117,9.0709283,9.6473382,9.8254956,9.469031000000001,8.4046516,,,,,,,,
MDA,UNFCCC_NAI,Energy,CH4,0.9635787000000001,0.8607312,0.6877458000000001,0.6083217000000001,0.5909316000000001,0.618492,0.6836340000000001,0.5479131,0.5080761,0.5024607,0.5394858,0.5321526,0.5822418,0.6186894000000001,0.6565167000000001,0.7006377,0.6188658,0.6468231000000001,0.6451137,0.5414598,0.5581905,0.6367431000000001,0.633297,0.617589,,,,,,,,
MDA,UNFCCC_NAI,Energy,CO2,33.3655536,29.1930936,20.5813267,15.772516,14.3464226,11.041706399999999,11.2041201,10.1915241,8.7208485,6.8420508,6.1027446,6.703902200000001,6.330712900000001,7.0606998999999995,7.482468600000001,7.7218696,6.9658294,7.052402900000001,7.65676,8.484673500000001,9.034618700000001,9.1301625,8.782321,7.7291856,,,,,,,,
MDA,UNFCCC_NAI,Energy,N2O,0.1922,0.167865,0.10980200000000001,0.091202,0.08112699999999999,0.062031,0.05948899999999999,0.048949000000000006,0.043586,0.028737000000000002,0.030535,0.032705,0.038967,0.045911,0.045198,0.04588,0.04867,0.046345,0.049538,0.044794999999999995,0.054529,0.05859,0.053413,0.057877,,,,,,,,
MDA,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,,,,,,0.00189635,0.00407315,0.0066054500000000006,0.0094592,0.0114563,0.0133773,0.0165062,0.019493,0.02585878,0.032033729999999996,0.03945955,0.047348799999999996,0.06073545,0.0767826,0.08759515000000001,0.1029909,0.11299290000000001,0.12666335,0.1428823,,,,,,,,
MDA,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,1.8420367000000002,1.7559756,1.1471632,0.7394274000000001,0.6077326000000001,0.47838005,0.42556835000000004,0.47783005000000006,0.33214499999999997,0.2970875,0.2701864,0.2619688,0.3203839,0.37147458,0.42008733000000004,0.56047465,0.6562624,0.9385432499999999,1.0150242,0.51366075,0.55943,0.6010599,0.6226679500000001,0.6725775,,,,,,,,
MDA,UNFCCC_NAI,Industrial Processes,CO2,1.8420367000000002,1.7559756,1.1471632,0.7394274000000001,0.6077326000000001,0.4764837,0.4214952,0.4712246,0.32268579999999997,0.2856312,0.2568091,0.2454626,0.3008909,0.3456158,0.3880536,0.5210151,0.6089135999999999,0.8778078,0.9382416,0.42606560000000004,0.4564391,0.48806700000000003,0.4960046,0.5296952,,,,,,,,
MDA,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,-5.8865807000000006,-5.2963997,-4.3843744,-1.5007574,-2.16408,-1.0294275,-1.1666551,-0.13691620000000002,-0.7226206,-1.1348763,-1.3922236000000001,-0.7499936,-0.5326523999999999,-1.5546781,-0.1032334,-0.3754101,-0.6390698,-3.0660057000000003,-0.0595088,-1.2849085,-0.657092,-0.4296415,-2.4703444,-0.0976058,,,,,,,,
MDA,UNFCCC_NAI,Land-Use Change and Forestry,CH4,0.0022890000000000002,0.0020265,0.0018564000000000002,0.0024759,0.0014070000000000003,0.0018564000000000002,0.0012999,0.0022596,0.0020937,0.0020202,0.0007665,0.0011046,0.00023940000000000002,0.0000693,0.0002121,0.00022260000000000002,0.00025620000000000005,0.0016737,0.0006741,0.00033180000000000004,0.0001407,0.00016590000000000002,0.0013209,0.0009702000000000001,,,,,,,,
MDA,UNFCCC_NAI,Land-Use Change and Forestry,CO2,-5.889861700000001,-5.3277832,-4.3869748,-1.5042253,-2.166045,-1.0319969000000002,-1.1684510000000001,-0.1400438,-0.7255513,-1.1377025,-1.3932691,-0.7515632000000001,-0.5330158,-1.5548094000000001,-0.1036005,-0.37572570000000005,-0.639512,-3.0689814,-0.0604929,-1.2854883,-0.6573257,-0.4299314,-2.4727503000000004,-0.099351,,,,,,,,
MDA,UNFCCC_NAI,Land-Use Change and Forestry,N2O,0.000992,0.029357,0.000744,0.000992,0.000558,0.000713,0.000496,0.000868,0.0008370000000000001,0.000806,0.000279,0.000465,0.000124,0.000062,0.000155,0.000093,0.000186,0.001302,0.00031,0.000248,0.000093,0.000124,0.001085,0.000775,,,,,,,,
MDA,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,0.1261274,0.1009538,0.0764025,0.0576341,0.0438379,0.0345507,0.02997402,0.025790630000000002,0.01948745,0.02676663,0.028848500000000003,0.042623600000000005,0.0363165,0.0328892,0.0416783,0.06746890000000001,0.0772097,0.0981325,0.1328057,0.1196617,0.0612431,0.06891710000000001,0.075866,0.0665917,,,,,,,,
MDA,UNFCCC_NAI,Solvent and Other Product Use,CO2,0.1260964,0.1009228,0.0763715,0.0576031,0.0438069,0.0345507,0.0299734,0.0257897,0.0194859,0.0267533,0.0288361,0.042623600000000005,0.0363041,0.032876800000000005,0.041647300000000005,0.0674379,0.0771787,0.0981325,0.1328057,0.1196617,0.0612431,0.06891710000000001,0.075866,0.0665917,,,,,,,,
MDA,UNFCCC_NAI,Solvent and Other Product Use,N2O,0.000031,0.000031,0.000031,0.000031,0.000031,,6.2e-7,9.3e-7,0.0000015500000000000002,0.000013330000000000001,0.000012400000000000002,,0.000012400000000000002,0.000012400000000000002,0.000031,0.000031,0.000031,,,,,,,,,,,,,,,
MDA,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,,,,,,0.00189635,0.00407315,0.0066054500000000006,0.0094592,0.0114563,0.0133773,0.0165062,0.019493,0.02585878,0.032033729999999996,0.03945955,0.047348799999999996,0.06073545,0.0767826,0.08759515000000001,0.1029909,0.11299290000000001,0.12666335,0.1428823,,,,,,,,
MDA,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,43.4188695,38.7473966,28.754475900000003,23.2180226,20.9914525,17.423987550000003,17.26395667,16.02555288,14.04425035,11.77184733,10.7306747,11.4209563,11.1418105,11.617261580000001,12.30446503,12.75297605,11.943304099999999,11.65857295,13.0587163,13.13680135,13.939376399999999,14.1417205,13.36423695,12.836335300000002,,,,,,,,
MDA,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,4.8723738,4.7236056,4.5852135,4.3178961000000005,4.1920494,3.9534264,3.8139822,3.4065171000000003,3.2492544,3.0418374,2.9138382000000003,2.8461867,2.8444122000000003,2.7640179,2.7232758,2.7555129000000003,2.6643665999999997,2.5859883,2.6488224000000002,2.6331984000000004,2.7027126,2.733549,2.693292,2.6937015,,,,,,,,
